file,ark,rotation,rad,dx,dy,x,y,cx,cy,unrotated,rotated
UCD_Lehmann_0663,d70597-009,1.09,0.0190240888467382,-57,38,4114,-6076,2057,-3038,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d70597/media/images/d70597-009/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d70597/media/images/d70597-009/svc:iiif/full/full/1.09/default.jpg
UCD_Lehmann_0666,d70597-012,0.31,0.00541052068118242,-17,11,4034,-6022,2017,-3011,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d70597/media/images/d70597-012/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d70597/media/images/d70597-012/svc:iiif/full/full/0.31/default.jpg
UCD_Lehmann_0661,d70597-007,1.07,0.0186750229963393,-56,37,4112,-6074,2056,-3037,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d70597/media/images/d70597-007/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d70597/media/images/d70597-007/svc:iiif/full/full/1.07/default.jpg
UCD_Lehmann_0690,d70597-036,0.19,0.00331612557878923,-10,7,4020,-6014,2010,-3007,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d70597/media/images/d70597-036/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d70597/media/images/d70597-036/svc:iiif/full/full/0.19/default.jpg
UCD_Lehmann_0660,d70597-006,0.31,0.00541052068118242,-17,11,4034,-6022,2017,-3011,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d70597/media/images/d70597-006/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d70597/media/images/d70597-006/svc:iiif/full/full/0.31/default.jpg
UCD_Lehmann_0681,d70597-027,1.27,0.022165681500328,-67,44,4134,-6088,2067,-3044,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d70597/media/images/d70597-027/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d70597/media/images/d70597-027/svc:iiif/full/full/1.27/default.jpg
UCD_Lehmann_0667,d70597-013,1.21,0.0211184839491314,-63,42,4126,-6084,2063,-3042,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d70597/media/images/d70597-013/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d70597/media/images/d70597-013/svc:iiif/full/full/1.21/default.jpg
UCD_Lehmann_0689,d70597-035,1.24,0.0216420827247297,-65,43,4130,-6086,2065,-3043,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d70597/media/images/d70597-035/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d70597/media/images/d70597-035/svc:iiif/full/full/1.24/default.jpg
UCD_Lehmann_0664,d70597-010,0.59,0.0102974425867665,-31,21,4062,-6042,2031,-3021,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d70597/media/images/d70597-010/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d70597/media/images/d70597-010/svc:iiif/full/full/0.59/default.jpg
UCD_Lehmann_2834,d7cp4x-001,358.79,6.26206682323046,-63,42,4126,-6084,2063,-3042,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7cp4x/media/images/d7cp4x-001/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7cp4x/media/images/d7cp4x-001/svc:iiif/full/full/358.79/default.jpg
UCD_Lehmann_2837,d7cp4x-004,359.43,6.27323693044322,-30,20,4060,-6040,2030,-3020,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7cp4x/media/images/d7cp4x-004/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7cp4x/media/images/d7cp4x-004/svc:iiif/full/full/359.43/default.jpg
UCD_Lehmann_2836,d7cp4x-003,358.73,6.26101962567926,-67,44,4134,-6088,2067,-3044,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7cp4x/media/images/d7cp4x-003/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7cp4x/media/images/d7cp4x-003/svc:iiif/full/full/358.73/default.jpg
UCD_Lehmann_2838,d7cp4x-005,359.11,6.26765187683684,-47,31,4094,-6062,2047,-3031,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7cp4x/media/images/d7cp4x-005/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7cp4x/media/images/d7cp4x-005/svc:iiif/full/full/359.11/default.jpg
UCD_Lehmann_2839,d7cp4x-006,359.67,6.27742572064801,-18,12,4036,-6024,2018,-3012,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7cp4x/media/images/d7cp4x-006/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7cp4x/media/images/d7cp4x-006/svc:iiif/full/full/359.67/default.jpg
UCD_Lehmann_2835,d7cp4x-002,359.64,6.27690212187241,-19,13,4038,-6026,2019,-3013,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7cp4x/media/images/d7cp4x-002/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7cp4x/media/images/d7cp4x-002/svc:iiif/full/full/359.64/default.jpg
UCD_Lehmann_0112,d70p4h-000,0.97,0.016929693744345,-51,34,4102,-6068,2051,-3034,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d70p4h/media/images/d70p4h-000/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d70p4h/media/images/d70p4h-000/svc:iiif/full/full/0.97/default.jpg
UCD_Lehmann_0114,d70p4h-002,0.93,0.0162315620435473,-49,33,4098,-6066,2049,-3033,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d70p4h/media/images/d70p4h-002/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d70p4h/media/images/d70p4h-002/svc:iiif/full/full/0.93/default.jpg
UCD_Lehmann_0113,d70p4h-001,0.51,0.00890117918517108,-27,18,4054,-6036,2027,-3018,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d70p4h/media/images/d70p4h-001/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d70p4h/media/images/d70p4h-001/svc:iiif/full/full/0.51/default.jpg
UCD_Lehmann_3751,d7z88k-003,0.27,0.00471238898038469,-15,10,4030,-6020,2015,-3010,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7z88k/media/images/d7z88k-003/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7z88k/media/images/d7z88k-003/svc:iiif/full/full/0.27/default.jpg
UCD_Lehmann_3754,d7z88k-006,0.32,0.00558505360638185,-17,12,4034,-6024,2017,-3012,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7z88k/media/images/d7z88k-006/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7z88k/media/images/d7z88k-006/svc:iiif/full/full/0.32/default.jpg
UCD_Lehmann_3753,d7z88k-005,358.95,6.26485935003365,-55,37,4110,-6074,2055,-3037,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7z88k/media/images/d7z88k-005/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7z88k/media/images/d7z88k-005/svc:iiif/full/full/358.95/default.jpg
UCD_Lehmann_3752,d7z88k-004,0.23,0.00401425727958696,-13,9,4026,-6018,2013,-3009,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7z88k/media/images/d7z88k-004/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7z88k/media/images/d7z88k-004/svc:iiif/full/full/0.23/default.jpg
UCD_Lehmann_0320,d7np4d-000,0.03,0.000523598775598299,-2,2,4004,-6004,2002,-3002,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7np4d/media/images/d7np4d-000/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7np4d/media/images/d7np4d-000/svc:iiif/full/full/0.03/default.jpg
UCD_Lehmann_0321,d7np4d-001,0.35,0.00610865238198015,-19,13,4038,-6026,2019,-3013,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7np4d/media/images/d7np4d-001/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7np4d/media/images/d7np4d-001/svc:iiif/full/full/0.35/default.jpg
UCD_Lehmann_2536,d7dk5k-027,359.63,6.27672758894721,-20,13,4040,-6026,2020,-3013,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7dk5k/media/images/d7dk5k-027/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7dk5k/media/images/d7dk5k-027/svc:iiif/full/full/359.63/default.jpg
UCD_Lehmann_2522,d7dk5k-013,359.46,6.27376052921882,-29,19,4058,-6038,2029,-3019,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7dk5k/media/images/d7dk5k-013/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7dk5k/media/images/d7dk5k-013/svc:iiif/full/full/359.46/default.jpg
UCD_Lehmann_2533,d7dk5k-024,359.88,6.28109091207719,-7,5,4014,-6010,2007,-3005,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7dk5k/media/images/d7dk5k-024/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7dk5k/media/images/d7dk5k-024/svc:iiif/full/full/359.88/default.jpg
UCD_Lehmann_2517,d7dk5k-008,359.79,6.2795201157504,-11,8,4022,-6016,2011,-3008,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7dk5k/media/images/d7dk5k-008/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7dk5k/media/images/d7dk5k-008/svc:iiif/full/full/359.79/default.jpg
UCD_Lehmann_2529,d7dk5k-020,0.46,0.00802851455917392,-25,16,4050,-6032,2025,-3016,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7dk5k/media/images/d7dk5k-020/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7dk5k/media/images/d7dk5k-020/svc:iiif/full/full/0.46/default.jpg
UCD_Lehmann_2513,d7dk5k-004,0.08,0.00139626340159546,-5,3,4010,-6006,2005,-3003,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7dk5k/media/images/d7dk5k-004/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7dk5k/media/images/d7dk5k-004/svc:iiif/full/full/0.08/default.jpg
UCD_Lehmann_2532,d7dk5k-023,359.23,6.26974627193923,-41,27,4082,-6054,2041,-3027,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7dk5k/media/images/d7dk5k-023/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7dk5k/media/images/d7dk5k-023/svc:iiif/full/full/359.23/default.jpg
UCD_Lehmann_2501,d7jc7h-025,0.22,0.00383972435438752,-12,8,4024,-6016,2012,-3008,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7jc7h/media/images/d7jc7h-025/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7jc7h/media/images/d7jc7h-025/svc:iiif/full/full/0.22/default.jpg
UCD_Lehmann_2504,d7jc7h-028,0.87,0.0151843644923507,-46,31,4092,-6062,2046,-3031,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7jc7h/media/images/d7jc7h-028/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7jc7h/media/images/d7jc7h-028/svc:iiif/full/full/0.87/default.jpg
UCD_Lehmann_2491,d7jc7h-015,0.25,0.00436332312998582,-14,9,4028,-6018,2014,-3009,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7jc7h/media/images/d7jc7h-015/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7jc7h/media/images/d7jc7h-015/svc:iiif/full/full/0.25/default.jpg
UCD_Lehmann_2503,d7jc7h-027,0.33,0.00575958653158129,-18,12,4036,-6024,2018,-3012,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7jc7h/media/images/d7jc7h-027/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7jc7h/media/images/d7jc7h-027/svc:iiif/full/full/0.33/default.jpg
UCD_Lehmann_2482,d7jc7h-006,0.18,0.00314159265358979,-10,7,4020,-6014,2010,-3007,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7jc7h/media/images/d7jc7h-006/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7jc7h/media/images/d7jc7h-006/svc:iiif/full/full/0.18/default.jpg
UCD_Lehmann_2498,d7jc7h-022,0.64,0.0111701072127637,-34,23,4068,-6046,2034,-3023,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7jc7h/media/images/d7jc7h-022/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7jc7h/media/images/d7jc7h-022/svc:iiif/full/full/0.64/default.jpg
UCD_Lehmann_2486,d7jc7h-010,0.26,0.00453785605518526,-14,10,4028,-6020,2014,-3010,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7jc7h/media/images/d7jc7h-010/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7jc7h/media/images/d7jc7h-010/svc:iiif/full/full/0.26/default.jpg
UCD_Lehmann_2479,d7jc7h-003,0.23,0.00401425727958696,-13,9,4026,-6018,2013,-3009,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7jc7h/media/images/d7jc7h-003/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7jc7h/media/images/d7jc7h-003/svc:iiif/full/full/0.23/default.jpg
UCD_Lehmann_2480,d7jc7h-004,0.15,0.00261799387799149,-8,6,4016,-6012,2008,-3006,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7jc7h/media/images/d7jc7h-004/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7jc7h/media/images/d7jc7h-004/svc:iiif/full/full/0.15/default.jpg
UCD_Lehmann_2489,d7jc7h-013,0.21,0.00366519142918809,-11,8,4022,-6016,2011,-3008,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7jc7h/media/images/d7jc7h-013/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7jc7h/media/images/d7jc7h-013/svc:iiif/full/full/0.21/default.jpg
UCD_Lehmann_2506,d7jc7h-030,359.84,6.2803927803764,-9,6,4018,-6012,2009,-3006,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7jc7h/media/images/d7jc7h-030/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7jc7h/media/images/d7jc7h-030/svc:iiif/full/full/359.84/default.jpg
UCD_Lehmann_2497,d7jc7h-021,0.14,0.00244346095279206,-8,5,4016,-6010,2008,-3005,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7jc7h/media/images/d7jc7h-021/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7jc7h/media/images/d7jc7h-021/svc:iiif/full/full/0.14/default.jpg
UCD_Lehmann_2638,d7wk5x-033,0.62,0.0108210413623648,-33,22,4066,-6044,2033,-3022,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7wk5x/media/images/d7wk5x-033/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7wk5x/media/images/d7wk5x-033/svc:iiif/full/full/0.62/default.jpg
UCD_Lehmann_2609,d7wk5x-004,359.65,6.27707665479761,-19,13,4038,-6026,2019,-3013,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7wk5x/media/images/d7wk5x-004/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7wk5x/media/images/d7wk5x-004/svc:iiif/full/full/359.65/default.jpg
UCD_Lehmann_2620,d7wk5x-015,0.39,0.00680678408277788,-21,14,4042,-6028,2021,-3014,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7wk5x/media/images/d7wk5x-015/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7wk5x/media/images/d7wk5x-015/svc:iiif/full/full/0.39/default.jpg
UCD_Lehmann_2635,d7wk5x-030,359.22,6.26957173901403,-41,27,4082,-6054,2041,-3027,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7wk5x/media/images/d7wk5x-030/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7wk5x/media/images/d7wk5x-030/svc:iiif/full/full/359.22/default.jpg
UCD_Lehmann_2641,d7wk5x-036,359.62,6.27655305602201,-20,14,4040,-6028,2020,-3014,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7wk5x/media/images/d7wk5x-036/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7wk5x/media/images/d7wk5x-036/svc:iiif/full/full/359.62/default.jpg
UCD_Lehmann_2613,d7wk5x-008,0.04,0.000698131700797732,-3,2,4006,-6004,2003,-3002,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7wk5x/media/images/d7wk5x-008/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7wk5x/media/images/d7wk5x-008/svc:iiif/full/full/0.04/default.jpg
UCD_Lehmann_2608,d7wk5x-003,0.58,0.0101229096615671,-31,21,4062,-6042,2031,-3021,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7wk5x/media/images/d7wk5x-003/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7wk5x/media/images/d7wk5x-003/svc:iiif/full/full/0.58/default.jpg
UCD_Lehmann_2614,d7wk5x-009,0.2,0.00349065850398866,-11,7,4022,-6014,2011,-3007,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7wk5x/media/images/d7wk5x-009/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7wk5x/media/images/d7wk5x-009/svc:iiif/full/full/0.2/default.jpg
UCD_Lehmann_2643,d7wk5x-038,0.34,0.00593411945678072,-18,12,4036,-6024,2018,-3012,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7wk5x/media/images/d7wk5x-038/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7wk5x/media/images/d7wk5x-038/svc:iiif/full/full/0.34/default.jpg
UCD_Lehmann_2611,d7wk5x-006,359.4,6.27271333166762,-32,21,4064,-6042,2032,-3021,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7wk5x/media/images/d7wk5x-006/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7wk5x/media/images/d7wk5x-006/svc:iiif/full/full/359.4/default.jpg
